x,y,z
-5.647185325622558594e+00,4.110390472412109375e+01,1.803747177124023438e+01
1.155714511871337891e+01,-1.548393011093139648e+00,-5.039039850234985352e-01
-4.821902465820312500e+01,-4.496759414672851562e+00,-5.727198600769042969e+00
-9.801798820495605469e+00,-2.823361587524414062e+01,8.715057373046875000e+00
-5.050571823120117188e+01,9.144240617752075195e-01,-6.267817020416259766e+00
3.635991668701171875e+01,-4.182210445404052734e+00,-3.936163425445556641e+00
3.075512504577636719e+01,1.411940383911132812e+01,3.977145004272460938e+01
-4.449070739746093750e+01,-2.781385481357574463e-01,-1.285111999511718750e+01
-3.292437744140625000e+01,2.288011360168457031e+01,-3.907162904739379883e+00
-4.505744171142578125e+01,-1.633268892765045166e-01,-1.458383464813232422e+01
-4.637236022949218750e+01,-1.411674380302429199e+00,-1.180752563476562500e+01
-1.691441345214843750e+01,-9.830127716064453125e+00,7.337105274200439453e+00
-1.518511486053466797e+01,-3.402095079421997070e+00,4.294509887695312500e+00
1.817235183715820312e+01,-2.609576606750488281e+01,-1.263367938995361328e+01
1.997216701507568359e+00,2.226535606384277344e+01,-3.270634078979492188e+01
1.923881530761718750e+01,1.612841224670410156e+01,5.594781875610351562e+00
-4.527635955810546875e+01,-5.208869934082031250e+00,-1.141168117523193359e+01
1.811021232604980469e+01,-2.376951408386230469e+01,-1.531935405731201172e+01
-3.145813751220703125e+01,3.255589294433593750e+01,-1.809443092346191406e+01
-3.780624008178710938e+01,-3.206762075424194336e+00,-1.299537467956542969e+01
-3.863960647583007812e+01,-3.464238882064819336e+00,-1.544962406158447266e+01
-7.560918807983398438e+00,-3.670912742614746094e+00,2.323537063598632812e+01
-4.702495956420898438e+01,-7.553075313568115234e+00,-1.039379501342773438e+01
-4.746474075317382812e+01,-8.434826850891113281e+00,-1.029862785339355469e+01
-4.819802856445312500e+01,3.548060059547424316e-01,-7.226834297180175781e+00
3.800827789306640625e+01,-2.554767799377441406e+01,5.747639179229736328e+00
3.718164443969726562e+01,-2.518309020996093750e+01,6.013875007629394531e+00
2.409760475158691406e+01,4.801948070526123047e+00,2.970151901245117188e+01
2.247896385192871094e+01,6.018237113952636719e+00,3.129665565490722656e+01
-1.919584274291992188e+00,4.645410919189453125e+01,1.078842163085937500e+01
2.401242065429687500e+01,8.222328186035156250e+00,3.381930923461914062e+01
2.425518989562988281e+01,6.987623214721679688e+00,3.010395050048828125e+01
3.593758773803710938e+01,1.620461654663085938e+01,2.939907264709472656e+01
1.864342498779296875e+01,1.145790863037109375e+01,4.343658924102783203e+00
-5.430603027343750000e+00,1.740851593017578125e+01,2.178215789794921875e+01
9.242657661437988281e+00,1.537258148193359375e+00,3.445749664306640625e+01
2.718264198303222656e+01,2.972130775451660156e+00,1.415583324432373047e+01
4.158957004547119141e+00,3.446083831787109375e+01,4.689522266387939453e+00
-3.132879829406738281e+01,2.475414085388183594e+01,-2.250898838043212891e+00
4.189806365966796875e+01,8.691006660461425781e+00,-2.573080062866210938e+01
2.605690193176269531e+01,-2.873294830322265625e+01,1.181113243103027344e+01
-2.328521919250488281e+01,-1.693770790100097656e+01,3.374772644042968750e+01
2.946714973449707031e+01,7.247797966003417969e+00,1.870612525939941406e+01
1.933932304382324219e+01,-1.139366149902343750e+00,4.697072219848632812e+01
1.203426647186279297e+01,1.618729972839355469e+01,-2.418706417083740234e+00
-7.663529396057128906e+00,-2.182720375061035156e+01,-3.117828369140625000e+00
2.629837417602539062e+01,1.476015853881835938e+01,-2.908196449279785156e+01
2.557989311218261719e+01,1.396619224548339844e+01,-2.958054733276367188e+01
1.187606811523437500e+01,-9.764712333679199219e+00,-9.356287002563476562e+00
1.807544326782226562e+01,-2.364279031753540039e+00,-3.357521057128906250e+01
1.796061897277832031e+01,-3.261088371276855469e+00,-3.390962600708007812e+01
-6.153154373168945312e+00,-3.246328353881835938e+01,2.603530311584472656e+01
-8.377418518066406250e+00,-2.330418968200683594e+01,-2.926130533218383789e+00
-1.807576370239257812e+01,-1.347991561889648438e+01,4.147647476196289062e+01
-1.875765609741210938e+01,-1.354654407501220703e+01,4.365170669555664062e+01
-8.360543251037597656e+00,-5.875884056091308594e+00,3.901281738281250000e+01
-1.231381773948669434e+00,-9.378086090087890625e+00,2.604903411865234375e+01
4.297103881835937500e+01,1.120292377471923828e+01,8.573393821716308594e+00
3.056908798217773438e+01,2.537162017822265625e+01,-2.672102928161621094e+01
3.121901893615722656e+01,2.562354660034179688e+01,-2.695138168334960938e+01
-2.451953697204589844e+01,-9.305825233459472656e+00,2.177179145812988281e+01
-3.045983314514160156e+01,-8.889048576354980469e+00,-3.383348226547241211e+00
-3.170364570617675781e+01,-9.287476539611816406e+00,-2.967391967773437500e+00
8.798205375671386719e+00,2.655176544189453125e+01,7.093070507049560547e+00
2.883514404296875000e+01,-6.783196926116943359e+00,2.936811065673828125e+01
1.496221351623535156e+01,1.558928012847900391e+01,4.202558898925781250e+01
4.745776367187500000e+01,1.990445137023925781e+01,-8.788019180297851562e+00
4.060540676116943359e+00,-1.533041477203369141e+01,-4.021115875244140625e+01
-3.924015760421752930e+00,-2.012152099609375000e+01,-3.638817596435546875e+01
2.056800651550292969e+01,-2.397156524658203125e+01,2.804399681091308594e+01
2.083868598937988281e+01,-2.330714607238769531e+01,2.816329574584960938e+01
-3.558881759643554688e+01,-2.647207069396972656e+01,8.216408729553222656e+00
-1.343311500549316406e+01,-3.769660186767578125e+01,1.099769401550292969e+01
2.881383323669433594e+01,7.654780864715576172e+00,-2.440789794921875000e+01
-1.316208076477050781e+01,-1.994425415992736816e+00,2.329572486877441406e+01
-3.669754028320312500e+01,-2.607167434692382812e+01,8.484749794006347656e+00
1.253944516181945801e+00,3.699705839157104492e+00,9.744877815246582031e+00
1.310925006866455078e+01,-2.237177467346191406e+01,-2.585132837295532227e+00
8.196559906005859375e+00,-6.939455032348632812e+00,1.944347000122070312e+01
-4.068532180786132812e+01,1.657881355285644531e+01,-1.646171188354492188e+01
2.616713333129882812e+01,1.507660865783691406e+01,-2.768564224243164062e+01
-4.883989715576171875e+01,1.614020729064941406e+01,2.088194191455841064e-01
4.382611083984375000e+01,4.252958297729492188e-01,-1.609280014038085938e+01
-3.435550689697265625e+01,3.342737579345703125e+01,-1.445550727844238281e+01
4.714403915405273438e+01,3.268669605255126953e+00,-2.046833038330078125e+01
1.777269172668457031e+01,-4.226801872253417969e+00,-5.762486934661865234e+00
1.625575256347656250e+01,-1.801245927810668945e+00,-2.620498418807983398e+00
4.058815002441406250e+01,-2.510779380798339844e+01,-1.246873569488525391e+01
3.305371856689453125e+01,-1.828537368774414062e+01,-2.434393310546875000e+01
-1.041804504394531250e+01,-2.335885620117187500e+01,-3.221851348876953125e+01
-8.208694458007812500e+00,3.042650967836380005e-02,4.982136917114257812e+01
-2.502446651458740234e+00,-5.587382793426513672e+00,2.089517974853515625e+01
-1.020937538146972656e+01,-6.683205127716064453e+00,4.021600723266601562e+01
5.884518623352050781e+00,-7.713320255279541016e-01,-2.220606613159179688e+01
1.599378013610839844e+01,3.958056640625000000e+01,-2.713594913482666016e+00
2.290856742858886719e+01,2.310790300369262695e+00,1.557570457458496094e+01
2.313863563537597656e+01,1.922459721565246582e+00,1.657907295227050781e+01
2.658984947204589844e+01,5.553535938262939453e+00,2.660580062866210938e+01
-5.256440162658691406e+00,3.610910797119140625e+01,1.728753280639648438e+01
7.333111763000488281e+00,-3.261862182617187500e+01,2.710947799682617188e+01
4.485800266265869141e+00,-2.468676948547363281e+01,2.730170822143554688e+01
-2.975847053527832031e+01,-4.212682342529296875e+01,2.989158928394317627e-01
4.931363677978515625e+01,-7.519985675811767578e+00,9.864665985107421875e+00
9.131826758384704590e-01,1.850396513938903809e+00,2.148752593994140625e+01
-4.909951782226562500e+01,-3.551160335540771484e+00,-1.008534526824951172e+01
3.104097366333007812e+01,-1.206577682495117188e+01,1.092938899993896484e+00
-1.417290449142456055e+00,1.472283744812011719e+01,1.201111301779747009e-01
9.400288581848144531e+00,1.143168544769287109e+01,-7.638645172119140625e+00
8.788265228271484375e+00,1.129297256469726562e+01,-8.579993247985839844e+00
-1.099764919281005859e+01,-1.845046806335449219e+01,-2.325294113159179688e+01
-1.682192802429199219e+00,1.375752735137939453e+01,4.095602333545684814e-01
-1.478169631958007812e+01,2.434059524536132812e+01,1.049770832061767578e+00
-1.829016685485839844e+01,-1.762991905212402344e+01,1.790883445739746094e+01
2.484258651733398438e+01,-2.284967422485351562e+01,-1.436078643798828125e+01
1.523074150085449219e+01,-5.182206034660339355e-01,1.932155036926269531e+01
1.609395790100097656e+01,-7.079600691795349121e-01,2.083136558532714844e+01
-2.988150405883789062e+01,1.385926723480224609e+01,-2.785994529724121094e+00
-1.380946254730224609e+01,2.235778045654296875e+01,-2.209304237365722656e+01
-2.480777931213378906e+01,-1.559347534179687500e+01,2.064643287658691406e+01
3.387092971801757812e+01,1.990661048889160156e+01,-3.757894515991210938e+00
1.166002750396728516e+01,-3.005797767639160156e+01,-1.283973789215087891e+01
-7.257258892059326172e+00,2.766915512084960938e+01,-1.340781688690185547e+01
1.120898437500000000e+01,1.045261859893798828e+01,4.875461196899414062e+01
4.495325088500976562e+00,1.093455410003662109e+01,-2.901675605773925781e+01
-1.002059841156005859e+01,5.140778541564941406e+00,-8.405879974365234375e+00
-2.310186386108398438e+00,-1.369901371002197266e+01,-1.755286788940429688e+01
-1.579397773742675781e+01,3.540401458740234375e+01,-3.592824697494506836e+00
-2.307594490051269531e+01,-2.388932991027832031e+01,1.186642456054687500e+01
-2.985420989990234375e+01,-1.802927398681640625e+01,2.266344070434570312e+01
-3.071685791015625000e+01,-1.727092552185058594e+01,2.334542465209960938e+01
5.444241333007812500e+01,-2.310061693191528320e+00,1.462318539619445801e+00
-6.439772605895996094e+00,-5.035440063476562500e+01,8.369199752807617188e+00
-2.080982208251953125e+01,1.111499977111816406e+01,2.481958770751953125e+01
-1.371547222137451172e+01,4.791299057006835938e+01,-9.800304412841796875e+00
5.714511394500732422e+00,-1.437087440490722656e+01,-3.905607223510742188e+01
1.111851692199707031e+01,-3.510644531250000000e+01,2.131295776367187500e+01
-2.102394294738769531e+01,-2.344361686706542969e+01,-1.288695907592773438e+01
-2.107131767272949219e+01,-2.380480194091796875e+01,-1.374127674102783203e+01
-1.737443542480468750e+01,-1.770281982421875000e+01,3.672021865844726562e+00
-1.703849601745605469e+01,-1.732562065124511719e+01,4.632695198059082031e+00
-9.595921516418457031e+00,-1.403574466705322266e+00,-6.823517322540283203e+00
-5.719810009002685547e+00,-5.131467819213867188e+01,8.701550483703613281e+00
-6.905708789825439453e+00,-5.135433959960937500e+01,8.112349510192871094e+00
1.988619613647460938e+01,3.229079437255859375e+01,4.633842945098876953e+00
1.133321857452392578e+01,-3.126938247680664062e+01,1.740053367614746094e+01
4.966187667846679688e+01,-6.574603557586669922e+00,1.029266166687011719e+01
-3.990828323364257812e+01,9.824139595031738281e+00,-1.256011199951171875e+01
-4.654265594482421875e+01,2.045391273498535156e+01,1.067422771453857422e+01
1.001953315734863281e+01,-3.044406318664550781e+01,1.968864059448242188e+01
4.667458057403564453e+00,-3.419510650634765625e+01,2.481635284423828125e+01
4.960570526123046875e+01,-5.089114665985107422e+00,1.106937503814697266e+01
8.603719711303710938e+00,-3.460556793212890625e+01,2.104281425476074219e+01
-2.903676271438598633e+00,8.685256004333496094e+00,3.325704956054687500e+01
8.727392196655273438e+00,-3.336130523681640625e+01,1.772274971008300781e+01
9.816484451293945312e+00,-3.262254714965820312e+01,1.847077751159667969e+01
9.060714721679687500e+00,-3.242988967895507812e+01,1.952208900451660156e+01
2.436664390563964844e+01,-1.400758457183837891e+01,2.324385833740234375e+01
1.534250164031982422e+01,1.523657035827636719e+01,3.045543098449707031e+01
1.557033824920654297e+01,1.596367359161376953e+01,3.161689567565917969e+01
-4.858808135986328125e+01,7.624411106109619141e+00,6.611993789672851562e+00
-3.346266937255859375e+01,-2.655983161926269531e+01,6.320465564727783203e+00
-2.220641326904296875e+01,6.041918396949768066e-01,-1.488600826263427734e+01
5.582169723510742188e+01,-3.735119104385375977e+00,-8.025838851928710938e+00
-4.455204010009765625e+00,3.843181848526000977e+00,3.191847419738769531e+01
-4.965670013427734375e+01,8.762993812561035156e+00,3.306033611297607422e+00
-5.174268341064453125e+01,5.723857402801513672e+00,-5.120015740394592285e-01
2.646150588989257812e+01,4.029415845870971680e-01,-4.110371017456054688e+01
-2.691234111785888672e+00,-1.383811855316162109e+01,-4.023201751708984375e+01
2.332615852355957031e+01,-2.587236022949218750e+01,6.228393554687500000e+00
-1.959925460815429688e+01,6.360782146453857422e+00,1.519141197204589844e+00
-1.887907981872558594e+01,3.545072555541992188e+01,-6.749580860137939453e+00
-1.904037284851074219e+01,3.623864364624023438e+01,-7.796185970306396484e+00
-1.920210266113281250e+01,3.699910736083984375e+01,-7.186367034912109375e+00
-1.870592498779296875e+01,3.615554428100585938e+01,-4.903834819793701172e+00
4.540668487548828125e+01,-1.308262920379638672e+01,-1.103143024444580078e+01
4.598610305786132812e+01,-1.225925540924072266e+01,-1.639308357238769531e+01
4.311272203922271729e-01,2.438369512557983398e+00,4.803716659545898438e+01
-4.107403945922851562e+01,6.188141107559204102e-01,-2.367928886413574219e+01
-3.037446403503417969e+01,1.841096496582031250e+01,3.621725738048553467e-01
-3.061170768737792969e+01,1.740151214599609375e+01,-1.556757926940917969e+00
2.231271934509277344e+01,1.049517345428466797e+01,-8.906519889831542969e+00
2.086583328247070312e+01,8.630588531494140625e+00,-7.237580776214599609e+00
9.574963569641113281e+00,1.127902984619140625e+01,-3.246571350097656250e+01
-1.208883380889892578e+01,-3.289713144302368164e+00,9.498476028442382812e+00
-1.472359752655029297e+01,-2.837726116180419922e+00,7.747179031372070312e+00
-3.283135604858398438e+01,1.359921264648437500e+01,-2.756310701370239258e+00
-1.532431888580322266e+01,-3.897690057754516602e+00,7.675837516784667969e+00
-4.891438293457031250e+01,-7.271489143371582031e+00,2.235551643371582031e+01
-1.730213356018066406e+01,-4.112249374389648438e+00,5.290832042694091797e+00
-1.016726016998291016e+01,-3.551131486892700195e+00,1.030637168884277344e+01
-1.497194480895996094e+01,-3.184160232543945312e+00,6.186949253082275391e+00
-3.262353134155273438e+01,1.344651508331298828e+01,-1.983460307121276855e+00
-2.125094604492187500e+01,-7.230628490447998047e+00,2.429489612579345703e+00
-3.446426010131835938e+01,1.283841514587402344e+01,-4.143473148345947266e+00
-3.001499938964843750e+01,-1.534648799896240234e+01,-3.255690002441406250e+01
-3.505508422851562500e+00,3.183877944946289062e+01,-1.806501770019531250e+01
2.881596326828002930e+00,2.587949371337890625e+01,-5.339265346527099609e+00
6.692439556121826172e+00,2.701427459716796875e+01,-2.197371482849121094e+01
-1.814510536193847656e+01,-2.245264053344726562e+01,9.420912742614746094e+00
8.292889595031738281e+00,-4.529757690429687500e+01,2.718651771545410156e+00
2.069064331054687500e+01,2.752842903137207031e+01,-5.227406024932861328e+00
-1.998506426811218262e+00,1.195803356170654297e+01,-1.001191520690917969e+01
-1.027241468429565430e+00,1.170574951171875000e+01,-1.030050373077392578e+01
2.057328414916992188e+01,2.779429435729980469e+01,-8.580856323242187500e+00
1.522529697418212891e+01,1.530708789825439453e+01,-1.727786445617675781e+01
-8.307991981506347656e+00,2.614475250244140625e+01,-1.491525459289550781e+01
1.921677207946777344e+01,-4.776659488677978516e+00,-2.017706260085105896e-02
-7.759313106536865234e+00,2.541378211975097656e+01,-1.257169532775878906e+01
-1.712417984008789062e+01,4.048865890502929688e+01,3.029785919189453125e+01
-1.036303758621215820e+00,-3.791778945922851562e+01,3.762886047363281250e+01
-1.704086065292358398e+00,-3.840025329589843750e+01,3.813106155395507812e+01
-3.630101919174194336e+00,9.012108802795410156e+00,2.618199539184570312e+01
-5.831678390502929688e+00,7.980487823486328125e+00,2.873719978332519531e+01
-6.612105369567871094e+00,6.669735431671142578e+00,2.662203407287597656e+01
2.404360389709472656e+01,2.640605354309082031e+01,2.150956344604492188e+01
3.207396507263183594e+00,-2.385075378417968750e+01,-1.564522457122802734e+01
