"post_id","cluster","x","y","z"
"3199","48","8.603719711","-34.605567930","21.042814250"
"3201","1","-2.903676271","8.685256004","33.257049560"
"3203","48","8.727392197","-33.361305240","17.722749710"
"3205","48","9.816484451","-32.622547150","18.470777510"
"3207","48","9.060714722","-32.429889680","19.522089000"
"3209","4","24.366643910","-14.007584570","23.243858340"
"3211","23","15.342501640","15.236570360","30.455430980"
"3213","23","15.570338250","15.963673590","31.616895680"
"3215","58","-48.588081360","7.624411106","6.611993790"
"3217","15","-33.462669370","-26.559831620","6.320465565"
"3219","64","-22.206413270","0.604191840","-14.886008260"
"3221","6","55.821697240","-3.735119104","-8.025838852"
"3223","14","-4.455204010","3.843181849","31.918474200"
"3225","58","-49.656700130","8.762993813","3.306033611"
"3227","16","-51.742683410","5.723857403","-0.512001574"
"3229","70","26.461505890","0.402941585","-41.103710170"
"3231","16","-2.691234112","-13.838118550","-40.232017520"
"3233","41","23.326158520","-25.872360230","6.228393555"
"3235","67","-19.599254610","6.360782146","1.519141197"
"3237","64","-18.879079820","35.450725560","-6.749580860"
"3239","64","-19.040372850","36.238643650","-7.796185970"
"3241","64","-19.202102660","36.999107360","-7.186367035"
"3243","40","-18.705924990","36.155544280","-4.903834820"
"3245","41","45.406684880","-13.082629200","-11.031430240"
"3247","41","45.986103060","-12.259255410","-16.393083570"
"3249","41","0.431127220","2.438369513","48.037166600"
"3251","43","-41.074039460","0.618814111","-23.679288860"
"3253","64","-30.374464040","18.410964970","0.362172574"
"3255","22","-30.611707690","17.401512150","-1.556757927"
"3257","79","22.312719350","10.495173450","-8.906519890"
"3259","31","20.865833280","8.630588531","-7.237580776"
"3261","69","9.574963570","11.279029850","-32.465713500"
"3263","70","-12.088833810","-3.289713144","9.498476028"
"3265","18","-14.723597530","-2.837726116","7.747179031"
"3267","64","-32.831356050","13.599212650","-2.756310701"
"3269","18","-15.324318890","-3.897690058","7.675837517"
"3271","14","-48.914382930","-7.271489143","22.355516430"
"3273","51","-17.302133560","-4.112249374","5.290832043"
"3275","1","-10.167260170","-3.551131487","10.306371690"
"3277","18","-14.971944810","-3.184160233","6.186949253"
"3279","64","-32.623531340","13.446515080","-1.983460307"
"3281","9","-21.250946040","-7.230628490","2.429489613"
"3283","22","-34.464260100","12.838415150","-4.143473148"
"3285","57","-30.014999390","-15.346488000","-32.556900020"
"3287","1","-3.505508423","31.838779450","-18.065017700"
"3289","84","2.881596327","25.879493710","-5.339265347"
"3291","27","6.692439556","27.014274600","-21.973714830"
"3293","71","-18.145105360","-22.452640530","9.420912743"
"3295","75","8.292889595","-45.297576900","2.718651772"
"3297","17","20.690643310","27.528429030","-5.227406025"
"3299","62","-1.998506427","11.958033560","-10.011915210"
"3301","62","-1.027241468","11.705749510","-10.300503730"
"3303","47","20.573284150","27.794294360","-8.580856323"
"3305","61","15.225296970","15.307087900","-17.277864460"
"3307","81","-8.307991982","26.144752500","-14.915254590"
"3309","26","19.216772080","-4.776659489","-0.020177063"
"3311","13","-7.759313107","25.413782120","-12.571695330"
"3313","72","-17.124179840","40.488658910","30.297859190"
"3315","32","-1.036303759","-37.917789460","37.628860470"
"3317","41","-1.704086065","-38.400253300","38.131061550"
"3319","60","-3.630101919","9.012108803","26.181995390"
"3321","61","-5.831678391","7.980487823","28.737199780"
"3323","34","-6.612105370","6.669735432","26.622034070"
"3325","16","24.043603900","26.406053540","21.509563450"
"3327","71","3.207396507","-23.850753780","-15.645224570"
"3329","14","-27.345138550","22.184009550","36.536003110"
"3331","41","-2.924751282","1.307041407","48.715450290"
"3333","49","-18.119575500","6.405089855","-30.453235630"
"3335","63","10.568761830","-15.506608960","-14.768403050"
"3337","9","11.216809270","-17.497329710","-15.863076210"
"3339","49","-10.194296840","-2.161815882","-5.774038315"
"3341","82","-1.007442236","-42.259132390","9.707122803"
"3343","61","25.835651400","-0.051877979","-8.375395775"
"3345","9","10.148275380","-18.545358660","-15.672335620"
"3347","9","10.276100160","-18.554124830","-14.755550380"
"3349","34","0.157900840","-4.369025230","-14.730491640"
"3351","87","7.266356945","15.591490750","40.593246460"
"3353","12","-10.493764880","-17.514331820","-46.166790010"
"3355","16","-10.292547230","-17.698390960","-47.047817230"
"3357","29","16.067619320","3.676868439","-8.616630554"
"3359","29","10.296195980","-22.162788390","4.544087410"
"3361","89","-5.513291359","2.634223223","-20.297868730"
"3363","52","7.418558121","1.587654948","29.761262890"
"3365","27","10.813091280","22.324161530","-3.818766832"
"3367","9","8.039116859","-24.510208130","-7.916958809"
"3369","46","4.763994217","16.854917530","25.810697560"
"3371","58","-32.870761870","4.039098263","4.668594837"
"3373","7","-19.272359850","-0.453973979","9.576582909"
"3375","10","-5.567045212","31.372787480","-0.016763056"
"3377","69","17.831977840","7.935567379","-39.043479920"
"3379","21","4.413754463","17.784675600","26.788095470"
"3381","86","13.729747770","12.605620380","7.402149677"
"3383","6","40.816036220","30.732069020","-3.469657183"
"3385","26","-4.748748779","49.102619170","17.664525990"
"3387","26","-3.943526983","49.716777800","17.961513520"
"3389","12","10.896348950","2.537205935","-52.685512540"
"3391","10","-1.417043924","6.964920044","33.699886320"
"3393","27","7.836540699","26.951271060","-22.164701460"
"3395","16","-13.856595040","35.826519010","-2.823395729"
"3397","33","11.606286050","-11.496391300","-36.487884520"
"3399","33","12.319749830","-11.029524800","-36.518604280"
"3401","12","16.131999970","21.598413470","16.735832210"
"3403","0","2.328926086","30.773433690","-18.818294530"
"3405","12","16.995254520","21.882593150","16.858167650"
"3407","88","-12.574601170","36.643577580","-0.233420163"
"3409","86","45.345058440","-3.034238815","-2.943794250"
"3411","33","11.825217250","-12.687745090","-33.624046330"
"3413","33","11.743853570","-11.779187200","-33.656135560"
"3415","1","-4.629277706","-1.683969259","15.966671940"
"3417","1","-3.438492060","0.848297060","15.168047900"
"3419","1","-3.965747118","-0.040778682","15.621110920"
"3421","1","-6.295746326","-1.523740411","16.418834690"
"3423","10","-2.908560991","1.061417818","18.486579900"
"3425","1","-6.018033981","-1.885900736","14.108564380"
"3427","18","-16.003154750","-0.139383987","8.067235947"
"3429","69","-5.452968121","1.682317138","17.430170060"
"3431","16","-15.720988270","15.856328010","-11.265286450"
"3433","21","-33.673881530","25.926622390","3.475752115"
"3435","64","-32.380756380","25.352779390","4.553284168"
"3437","88","-7.036566257","43.202415470","4.251467705"
"3439","88","-1.233574033","14.652135850","11.200253490"
"3441","68","-41.858337400","-3.521183252","3.060090065"
"3443","21","4.902177811","17.092096330","-34.629886630"
"3445","87","10.957157140","25.992595670","37.248775480"
"3447","87","9.777035713","25.967758180","36.804344180"
"3449","0","0.872173429","20.987371440","-4.839358330"
"3451","73","34.801918030","5.141894341","-22.387369160"
"3453","87","7.817904949","22.852014540","35.493900300"
"3455","8","32.233177190","18.023891450","-14.129794120"
"3457","87","1.328955531","27.374055860","30.251989360"
"3459","8","28.672945020","11.812355040","-13.038299560"
"3461","87","6.379244328","23.811359410","35.260601040"
"3463","87","5.141371727","23.866552350","35.252330780"
"3465","13","-6.280535698","27.746286390","6.540646076"
"3467","87","12.094577790","25.961318970","37.783950810"
"3469","87","7.472147942","26.369127270","36.493518830"
"3471","87","10.238857270","7.794004440","40.056728360"
"3473","87","7.470578671","21.911844250","33.495323180"
"3475","35","28.867342000","-10.919420240","-13.042112350"
"3477","87","7.371017456","25.766674040","32.612800600"
"3479","21","14.953926090","32.770561220","15.826852800"
"3481","21","15.266678810","31.651855470","15.561941150"
"3483","21","15.764208790","33.343658450","15.517571450"
"3485","72","-10.160493850","43.386215210","21.286127090"
"3487","19","3.031952620","28.761087420","36.211109160"
"3489","87","7.001188755","26.673494340","35.372406010"
"3491","58","-48.880546570","10.039695740","7.770742416"
"3493","73","36.761978150","2.938809872","-24.654312130"
"3495","35","28.094629290","-9.211328506","-14.339634900"
"3497","87","9.724867821","23.346765520","34.162582400"
"3499","19","6.364315033","17.149709700","-33.772315980"
"3501","87","8.514386177","24.672216420","35.216133120"
"3503","79","31.457904820","-15.732192040","-27.084342960"
"3505","74","17.339998250","17.082670210","34.853530880"
"3507","5","34.399169920","4.409632683","29.160837170"
"3509","67","-5.144188404","2.496949673","-10.980034830"
"3511","36","53.508224490","-4.215246201","-2.510673523"
"3513","7","-12.471548080","18.855619430","-3.605342388"
"3515","6","13.600407600","10.307724000","-20.012067790"
"3517","6","12.931498530","10.096196170","-19.832057950"
"3519","70","44.686298370","-27.309970860","-10.071554180"
"3521","65","0.530646265","-46.463859560","32.147686000"
"3523","60","14.539898870","-24.380147930","-35.547344210"
"3525","4","32.547832490","13.939188000","20.104694370"
"3527","4","32.300148010","15.088667870","20.321203230"
"3529","4","38.804111480","5.579986095","10.173821450"
"3531","4","39.501422880","6.076919556","9.513482094"
"3533","4","38.385219570","7.272006035","8.787067413"
"3535","82","29.766380310","-27.737207410","-1.080314040"
"3537","49","30.643743520","-27.474445340","0.157668620"
"3539","39","29.597312930","-28.648227690","-3.656725407"
"3541","82","28.798610690","-24.533258440","-2.460843563"
"3543","50","-25.102600100","2.291705132","15.590063100"
"3545","67","-16.448127750","1.095377445","33.586761470"
"3547","50","-25.674924850","2.574676514","14.462318420"
"3549","48","18.424386980","-25.516807560","6.376473427"
"3551","82","29.955833440","-26.368700030","-2.913305521"
"3553","82","28.448347090","-25.102891920","-4.058030605"
"3555","37","1.503614545","-22.551252370","1.676079273"
"3557","48","19.665864940","-26.060016630","7.628622055"
"3559","3","24.305822370","-24.295742030","-3.350816727"
"3561","79","16.636127470","-25.940055850","-6.883494377"
"3563","41","26.902172090","-27.032388690","-0.147581697"
"3565","38","-10.578784940","21.924734120","-23.131168370"
"3567","12","0.737214148","21.816782000","-40.397785190"
"3569","12","1.245428205","21.472820280","-39.411537170"
"3571","73","37.420707700","-0.213371232","-33.109546660"
"3573","60","26.522859570","8.476380348","27.843671800"
"3575","78","-3.298914194","-13.510428430","31.868711470"
"3577","14","6.756702423","28.421730040","15.555390360"
"3579","60","28.450334550","9.914186478","29.882993700"
"3581","14","15.161167140","-42.344196320","-8.714581490"
"3583","61","14.796709060","-40.986625670","-8.055567741"
"3585","7","8.773497581","20.274055480","-35.391815190"
"3587","83","-13.807651520","6.992448330","16.958175660"
"3589","56","21.610706330","-8.913906097","18.210811610"
"3591","56","21.716426850","-9.002765656","17.372631070"
"3593","64","-35.658123020","19.620206830","-1.535730362"
"3595","85","-20.604877470","-12.149011610","-30.503517150"
"3597","25","-12.447325710","-8.952474594","-27.684663770"
"3599","48","-14.231162070","-16.658788680","-6.854102135"
"3601","51","-31.894807820","13.484269140","3.086412907"
"3603","72","-32.608268740","13.700000760","3.414561033"
"3605","79","33.961166380","-2.517250061","-25.091684340"
"3607","84","4.343612671","24.622083660","-8.723255157"
"3609","17","18.186452870","21.635313030","1.231034756"
"3611","78","1.767130852","-8.995036125","25.641057970"
"3613","65","0.992511570","11.070219990","-19.422859190"
"3615","14","4.340900898","9.777962685","-20.152618410"
"3617","80","5.759441853","10.327168460","-19.535982130"
"3619","43","-36.507263180","5.039652348","-21.319168090"
"3621","43","-36.353862760","6.314800739","-22.683685300"
"3623","49","-17.144763950","-10.867020610","19.431079860"
"3625","83","-15.565680500","7.295754910","16.176641460"
"3627","49","-13.973861690","-23.098018650","28.742382050"
"3629","48","19.596597670","-24.479257580","14.879577640"
"3631","1","-3.377326727","-15.177785870","10.260216710"
"3633","6","-5.120611668","-15.071190830","10.724379540"
"3635","72","-16.167751310","41.610275270","-20.757751460"
"3637","78","-22.795957570","20.989824300","6.533859253"
"3639","59","-24.118581770","21.472019200","7.547118664"
"3641","28","21.312112810","-33.019374850","16.408712390"
"3643","28","21.126008990","-32.260414120","15.987098690"
"4492","30","6.292174816","-12.129255290","22.606410980"
"4494","48","6.357073784","-9.808511734","22.390174870"
"4496","30","45.281818390","6.626688957","4.764693737"
"4498","78","7.206099510","-11.615363120","24.352699280"
"4500","30","16.401168820","-4.877014637","25.144353870"
"4502","77","-18.521980290","8.573851585","31.168838500"
"4504","17","23.210268020","20.312641140","11.716255190"
"4506","63","22.266077040","20.561815260","11.288700100"
"4508","31","3.534467459","-12.614295960","22.964077000"
"4510","56","-10.378566740","-22.707004550","15.081403730"
"4512","33","5.615495682","-7.056562901","-28.495906830"
"4514","30","15.685882570","-42.148044590","17.913084030"
"4516","29","25.121257780","-3.785993576","6.066221237"
"4518","30","15.833211900","-43.119174960","18.771961210"
"4520","78","3.749981165","-8.716618538","24.401554110"
"4522","78","3.419795752","-9.348224640","24.899286270"
"4524","78","5.275272846","-11.233033180","25.352939610"
"4526","83","3.430784941","-12.681672100","24.508983610"
"4528","61","18.315502170","7.340176582","12.399161340"
"4530","48","12.149656300","-30.374246600","16.824813840"
"4532","76","13.664130210","-13.342910770","12.410299300"
"4534","63","8.495427132","-11.524017330","24.053880690"
"4536","56","-4.681079388","-22.134622570","32.654262540"
"4538","78","7.462110996","-9.933773994","24.930517200"
"4540","76","12.855484010","-12.643449780","11.866670610"
"4542","76","13.417786600","-13.080727580","10.230885510"
"4544","11","6.931693077","-6.415929794","27.106258390"
"4546","11","6.829303741","-6.344830990","26.408163070"
"4548","78","7.300544262","-13.377516750","25.117549900"
"4550","28","7.297329426","-22.729419710","1.886889100"
"4552","36","11.201511380","7.263133049","20.234834670"
"4554","18","25.279582980","-26.548225400","-35.294971470"
"4556","80","11.526580810","5.690033913","21.363071440"
"4558","23","17.267635350","19.702426910","22.463098530"
"4560","23","17.695291520","19.699787140","23.139474870"
"4562","72","-16.972818370","42.833187100","-18.583637240"
